1670257935639	>>>	T|ADC|SOL,24,5,19,39|ANG,324|MAG,1,1,1,1|WHL,0|MPU,ACC,-3.72,-54.63,991.03|MPU,GYR,-0.02,0.00,0.10|MPU,MAG,-478.96,152.40,188.79
1670257936747	>>>	T|ADC|SOL,29,4,25,43|ANG,310|MAG,1,1,1,1|WHL,0|MPU,ACC,1.16,-58.59,997.13|MPU,GYR,-0.09,-0.11,0.11|MPU,MAG,-486.13,145.18,174.92
1670257937856	>>>	T|ADC|SOL,27,7,23,43|ANG,319|MAG,1,1,1,1|WHL,0|MPU,ACC,2.69,-58.35,997.13|MPU,GYR,-0.22,-0.15,0.05|MPU,MAG,-471.79,137.97,188.79
1670257938470	<<<	[C|ADC|T]
1670257938521	>>>	T|ADC|SOL,21,7,20,43|ANG,312|MAG,1,1,1,1|WHL,0|MPU,ACC,1.53,-58.78,999.08|MPU,GYR,-0.04,-0.05,0.09|MPU,MAG,-482.55,141.57,178.39
1670257938970	>>>	T|ADC|SOL,30,5,23,39|ANG,319|MAG,1,1,1,1|WHL,0|MPU,ACC,2.50,-57.92,997.56|MPU,GYR,-0.12,-0.15,0.08|MPU,MAG,-495.09,157.81,176.66
1670257940076	>>>	T|ADC|SOL,31,3,9,42|ANG,329|MAG,1,1,1,1|WHL,0|MPU,ACC,-3.48,-54.26,993.29|MPU,GYR,-0.50,-0.31,0.08|MPU,MAG,-489.71,145.18,195.73
1670257941184	>>>	T|ADC|SOL,23,7,15,38|ANG,323|MAG,1,1,1,1|WHL,0|MPU,ACC,0.73,-58.96,995.36|MPU,GYR,-0.08,-0.05,0.12|MPU,MAG,-480.75,146.99,180.13
1670257942297	>>>	T|ADC|SOL,15,6,8,40|ANG,341|MAG,1,1,1,1|WHL,0|MPU,ACC,-3.78,-57.31,992.37|MPU,GYR,0.02,0.11,0.07|MPU,MAG,-498.68,168.63,190.53
1670257943403	>>>	T|ADC|SOL,17,7,15,40|ANG,354|MAG,1,1,1,1|WHL,0|MPU,ACC,-0.37,-58.11,993.84|MPU,GYR,-0.14,-0.09,0.11|MPU,MAG,-511.22,127.14,199.20
1670257943480	<<<	[C|ADC|T]
1670257943533	>>>	T|ADC|SOL,14,3,16,43|ANG,345|MAG,1,1,1,1|WHL,0|MPU,ACC,1.77,-56.03,1000.98|MPU,GYR,-0.12,-0.07,0.08|MPU,MAG,-511.22,127.14,199.20
