1669994197635	<<<	[C|ADC|T]
1669994197696	>>>	T|ADC|SOL,45,8,64,47|ANG,243|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.04,-47.55,950.62|MPU,GYR,0.11,-0.02,0.24|MPU,MAG,-470.00,-120.00,-38.02
1669994198120	>>>	T|ADC|SOL,49,10,63,46|ANG,247|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.71,-49.68,946.96|MPU,GYR,-0.01,-0.05,0.18|MPU,MAG,-470.00,5169.74,-125.00
1669994199229	>>>	T|ADC|SOL,46,8,64,49|ANG,257|MAG,1,1,1,1|WHL,0|MPU,ACC,-0.12,-50.23,946.66|MPU,GYR,-0.01,-0.03,0.20|MPU,MAG,-470.00,5169.74,-125.00
1669994200340	>>>	T|ADC|SOL,47,8,64,46|ANG,248|MAG,1,1,1,1|WHL,0|MPU,ACC,0.92,-47.12,949.71|MPU,GYR,-0.02,0.00,0.18|MPU,MAG,3560.36,-167.44,209.73
1669994201452	>>>	T|ADC|SOL,48,9,63,47|ANG,253|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.04,-48.83,951.11|MPU,GYR,0.05,-0.02,0.21|MPU,MAG,-470.00,-120.00,-125.00
1669994202561	>>>	T|ADC|SOL,48,8,64,49|ANG,248|MAG,1,1,1,1|WHL,0|MPU,ACC,-0.12,-51.76,946.78|MPU,GYR,0.06,-0.05,0.22|MPU,MAG,-470.00,5393.77,-125.00
1669994202634	<<<	[C|ADC|T]
1669994202691	>>>	T|ADC|SOL,48,9,65,47|ANG,250|MAG,1,1,1,1|WHL,0|MPU,ACC,-1.10,-47.18,946.17|MPU,GYR,-0.01,-0.07,0.22|MPU,MAG,-470.00,13040.66,-125.00
1669994203675	>>>	T|ADC|SOL,44,5,62,46|ANG,249|MAG,1,1,1,1|WHL,0|MPU,ACC,-2.08,-44.74,949.89|MPU,GYR,-0.05,0.01,0.21|MPU,MAG,-470.00,12591.72,-125.00
1669994204779	>>>	T|ADC|SOL,48,8,48,49|ANG,261|MAG,1,1,1,1|WHL,0|MPU,ACC,-0.98,-47.18,948.61|MPU,GYR,-0.11,-0.09,0.23|MPU,MAG,3560.36,-167.44,-144.77
1669994205888	>>>	T|ADC|SOL,40,6,35,46|ANG,291|MAG,1,1,1,1|WHL,0|MPU,ACC,0.67,-50.17,952.82|MPU,GYR,0.05,-0.05,0.22|MPU,MAG,-470.00,-120.00,-10834.95
